symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
PBX,Powerband Solutions Inc.,0.225,0.015,7.142857,TSX Venture Exchange,TSXV,CDX,,Technology,Software,3000,0.225,0.225,0.225,25459963,25459963,,0.21,,,,,2.550799,-0.150000005,,PowerBand Solutions Inc is a technology provider.,"PowerBand Solutions Inc is a technology provider. It has developed a powerful suite of cloud-based Auction and Finance Portal software tools that deliver increased sales, efficiencies and profitability to its customers. The company provides various solutions such as LiveNet, Marketplace Auction, Dynamic Appraisal, and Market Intelligence. The LiveNet Auction Portal allows Dealers to create an instant, online auction that launches a used vehicle to a vast network of the industry's top used vehicle buyers. Appraisal System is customizable to meet the respective compliance requirements. Marketplace Auction allows dealers, dealer groups, rental, and leasing companies to load a used vehicle on the site, and Market Intelligence provides automotive dealerships with retail market price valuations.",https://www.powerbandsolutions.com,,+1 866 768-7653,"3385 Harvester Road, Suite 225, Burlington, ON, CA",,113155388,4.68,113155388,19565800.0,0.225,,0.32,0.055,0.346884,136859,116234.0,193466.0,11.25,,-388.75,-105.69,0.22048,0.2328,0.17243,,,equity,Company
PORE,PowerOre Inc.,0.075,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,85000,0.075,0.075,0.075,5258520,5270898,,0.075,,,,,2.048764,-0.039999999,,"PowerOre Inc is a company whose business activity is the exploration, development and production of exploration and evaluation assets in Canada.","PowerOre Inc is a company whose business activity is the exploration, development and production of exploration and evaluation assets in Canada. The company focuses on three assets and projects namely Mann silver-cobalt mine, Opemiska Copper Complex and the MacMurchy nickel property.",https://www.powerore.com,,+1 416 644-1567,"55 University Avenue, Suite 1805, Toronto, ON, CA",,70113591,,70278632,5743088.0,0.075,,0.11,0.03,-0.001124,174369,168055.0,174769.0,7.5,,-108.92,-92.26,0.07548,0.0744,0.06115,,,equity,Company
PPX,PPX Mining Corp.,0.045,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,22252408,22563714,,0.045,,,,,0.786485,-0.009999999,,"PPX Mining Corp is a Canadian company. It is in the business of acquiring, exploring and evaluating mineral properties in areas which is relatively high potential for mining success.","PPX Mining Corp is a Canadian company. It is in the business of acquiring, exploring and evaluating mineral properties in areas which is relatively high potential for mining success. The company is also involved in developing or joint venturing of mineral properties or disposing these properties when the evaluation is completed. It mainly focuses on mining activities which is on a long-term basis. The company is in the process of exploring mineral properties in Peru. It owns a gold and silver project, Igor which is located in the Northern Peru gold belt.",https://www.ppxmining.com,info@ppxmining.com,+1 604 639-3880,"880-580 Hornby Street, Vancouver, BC, CA",,494497947,12.94,501415848,0.0,0.045366,,0.095,0.04,0.00727,55601,68284.0,40970.0,21.4,,-186.44,-24.55,0.06167,0.0587,0.05358,,,equity,Company
PRG,Precipitate Gold Corp.,0.3,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,31893910,31725310,50.3,0.3,,,,,0.647433,0.009999999,,Precipitate Gold Corp is a Canadian resource company. Its principal activity is the acquisition and exploration of mineral properties in Canada and the Dominican Republic.,"Precipitate Gold Corp is a Canadian resource company. Its principal activity is the acquisition and exploration of mineral properties in Canada and the Dominican Republic. The company's projects include Juan de Herrera Project, Pueblo Grande Project, and others. Its operating segments include Canada, the Dominican Republic, and Mexico.",https://www.precipitategold.com,,+1 604 558-0335,"800 West Pender Street, Suite 1430, Vancouver, BC, CA",,106313031,,105751031,0.0,0.3,,0.405,0.05,0.053025,70128,154696.0,256388.0,7.5,,-39.11,-38.71,0.30214,0.2901,0.19735,,,equity,Company
PAI,Predictiv AI Inc.,0.205,0.005,2.5,TSX Venture Exchange,TSXV,CDX,,Technology,Software,201450,0.205,0.21,0.205,12575890,12575890,,0.2,,,,,7.048682,-0.07,,"Predictiv AI Inc is a technology company which helps businesses and organizations make smarter decisions using artificial intelligence, deep machine learning and data science techniques.","Predictiv AI Inc is a technology company which helps businesses and organizations make smarter decisions using artificial intelligence, deep machine learning and data science techniques. The company operates through two divisions namely, Weather Telematics and AI Labs.",https://www.predictiv.ai,mlende@predicitiv.ai,416 792-9088,"151 Bloor Street West, Suite 703, Toronto, ON, CA",,61345803,0.76,61345803,2727273.0,0.207394014,,0.44,0.0275,0.070818,1174528,744545.0,519003.0,48.86,,-401.1,-192.85,0.16488,0.1842,0.15516,,,equity,Company
PDH,Premier Diversified Holdings Inc.,0.015,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Asset Management,0,,,,2454526,2570026,,0.015,,,,,7.470659,-0.009999999,,"Premier Diversified Holdings Inc is an investment issuer. The business activity of the company is operated through Investments, and Operation of diagnostic and MRI centers.","Premier Diversified Holdings Inc is an investment issuer. The business activity of the company is operated through Investments, and Operation of diagnostic and MRI centers. The Company is engaged in evaluating investment and acquisition opportunities of public and private entities, and their assets. Its services include acquisitions, funding, turnarounds and execution. Further, it has a PET-CT diagnostic scanning center in Burnaby, British Columbia, and a MRI diagnostic scanning facility in Beijing. Geographically it has business presence across the region of Canada, China and Bermuda.",http://www.pdh-inc.com,nchin@pdh-inc.com,+1 604 678-9115,"3185 Willingdon Green, Suite 301, Burnaby, BC, CA",,163635050,,171335050,0.0,0.015,,0.04,0.005,0.053254,25000,27178.0,26490.0,2.24,,-94.14,-81.8,0.01405,0.0148,0.01558,,,equity,Company
PHA,Premier Health of America Inc.,0.6,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Healthcare,Healthcare Providers & Services,0,,,,23188652,23087252,,0.6,,,,,2.280556,-0.100000001,,"Premier Health Of America Inc is a Canadian Healthtech company that provides a comprehensive range of staffing and outsourced services solutions for healthcare needs to governments, corporations, and...","Premier Health Of America Inc is a Canadian Healthtech company that provides a comprehensive range of staffing and outsourced services solutions for healthcare needs to governments, corporations, and individuals. The company uses its proprietary PSweb platform to lead the healthcare services sector digital transformation to provide patients with faster, cheaper and more accessible care services.",http://www.premierhealth.ca,,+1 514 397-6946,"1-1114 boul. Cure-Labelle, Blainville, QC, CA",,38647753,0.46,38478753,30253325.0,0.577143,,0.64,0.25,0.078957,22469,31247.0,21862.0,6.0,,-12.53,-7.14,0.51381,0.4684,,,,equity,Company
PRYM,Prime Mining Corp.,1.82,0.01,0.552486,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,36030,1.86,1.9,1.78,154167949,143975922,,1.81,,,,,1.365887,-0.230000004,,"Prime Mining Corp is engaged in the acquisition, exploration, and development of mineral resource properties, primarily targeting high-value and specialty metals.","Prime Mining Corp is engaged in the acquisition, exploration, and development of mineral resource properties, primarily targeting high-value and specialty metals. The company's projects include Los Reyes; Magenta and others.",https://www.primeminingcorp.ca,info@primeminingcorp.ca,+1 604 428-6128,"1030 West Georgia Street, Suite 1507, Vancouver, BC, CA",,84707664,0.15,79107649,0.0,1.85311111,,2.17,0.25,0.120647,384225,342543.0,431648.0,16.545,,-159.1,-133.51,1.9181,1.755,0.85118,,,equity,Company
PRS,Prism Resources Inc.,0.03,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,1558362,1558362,,0.03,,,,,1.575387,-0.009999999,,Prism Resources Inc primarily operates in the acquisition and exploration of mineral properties.,"Prism Resources Inc primarily operates in the acquisition and exploration of mineral properties. Its project includes The Huampar Project is located approximately 80 km NE from Lima Peru, in the southern portion of the Central Peruvian Polymetallic Belt. Geographically, the company operates in Peru and Canada.",http://www.prismresourcesinc.com,info@prismresourcesinc.com,+1 604 803-4883,"3540 West 41st Avenue, Suite 214, Vancouver, BC, CA",,51945393,,51945393,0.0,0.03,,0.035,0.01,0.033591,0,78.0,2977.0,-0.75,,35.85,-658.08,0.03,0.0295,0.02363,,,equity,Company
PRB,Probe Metals Inc.,1.49,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,187438107,187438107,,1.49,,,,,1.994049,-0.079999998,,"Probe Metals Inc is a metal exploration company. The company is engaged in acquisition, exploration, and development of gold properties in Quebec.","Probe Metals Inc is a metal exploration company. The company is engaged in acquisition, exploration, and development of gold properties in Quebec. Its projects include Val-d'Or East, Detour Quebec, and Others.",https://www.probemetals.com,info@probemetals.com,+1 416 777-6703,"56 Temperance Street, Suite 1000, Toronto, ON, CA",19,125797387,0.01,125797387,0.0,1.486875,,1.72,0.54,0.033163,80615,135973.0,152836.0,6.478,,-33.83,-29.46,1.53333,1.4678,1.15365,,,equity,Company
PGV,Prodigy Ventures Inc.,0.075,0.005,7.142857,TSX Venture Exchange,TSXV,CDX,,Technology,Software,2000,0.075,0.075,0.075,8750912,8750912,53.2,0.07,,,,,0.431861,0.0,,"Prodigy Ventures Inc delivers Fintech innovation. The company develops software and services with emerging technologies for digital transformation, identity, and payments.","Prodigy Ventures Inc delivers Fintech innovation. The company develops software and services with emerging technologies for digital transformation, identity, and payments. Digital transformation services include strategy, architecture, design, project management, agile development, quality engineering, and staff augmentation.",http://www.prodigy.ventures,andrew.hilton@prodigy.ventures,+1 416 488-7700,"161 Bay Street, Suite 4420, P.O. Box 125, Toronto, ON, CA",,116678820,0.08,116678820,0.0,0.075,,0.24,0.07,0.018282,17668,9700.0,10006.0,2.5,17.5,4.91,2.81,0.08905,0.0974,0.11806,,,equity,Company
PLAN,Progressive Planet Solutions Inc.,0.065,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,666,,,,2186517,2186517,,0.065,,,,,1.622121,-0.059999998,,"Progressive Planet is a Canadian based mineral exploration company with a flagship Zeolite Mine in British Columbia, a 20% interest in a lithium project in Manitoba and a graphite property in...","Progressive Planet is a Canadian based mineral exploration company with a flagship Zeolite Mine in British Columbia, a 20% interest in a lithium project in Manitoba and a graphite property in Buckingham, Quebec.",http://www.progressiveplanet.ca,info@ashburtonventures.com,+1 800 910-3072,"789 West Pender Street, Suite 1240, Vancouver, BC, CA",,33638711,,33638711,0.0,0.065,,0.11,0.02,-0.001026,15920,135658.0,87366.0,0.929,,-53.78,-48.5,0.06929,0.0621,0.0492,,,equity,Company
PPK,Prospect Park Capital Corp.,0.3,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Asset Management,0,,,,1422248,1422248,,0.3,,,,,2.119951,-0.05,,Prospect Park Capital Corp is a Canada based public healthcare-focused investment corporation.,Prospect Park Capital Corp is a Canada based public healthcare-focused investment corporation.,,,+1 416 369-5265,"100 King Street West, Suite 6000, 1 First Canadian Place, Toronto, ON, CA",,4740824,,4740824,1008252.0,0.3,,0.35,0.125,0.046711,0,7.0,865.0,-7.5,,46.72,-93.66,0.3,0.2876,0.2295,,,equity,Company
PGX,Prosper Gold Corp.,0.7,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,5639125,563913,,0.7,,,,,1.389143,-0.079999998,,Prosper Gold Corp is a Canada-based exploration and development company.,"Prosper Gold Corp is a Canada-based exploration and development company. Principally, it is engaged in the acquisition, exploration, and development of mineral resource properties in British Columbia and Ontario. The company is focused on exploration and development of the Star property and Ashley mine project. The Star property is located in the northwest of Telegraph Creek, in the stikine arch area of northwestern British Columbia. It holds an interest in land position surrounding the Ashley gold mine and Young Davidson mine area in the Cadillac larder lake fault area, and mineral claims surrounding the Ashley gold mine.",http://www.prospergoldcorp.com,info@prospergoldcorp.com,+1 604 638-3663,"1177 West Hastings Street, Suite 2300, Vancouver, BC, CA",,8055892,,805589,684379.0,0.7,,0.85,0.25,0.013796,23501,44296.0,32880.0,6.364,63.3,-89.95,-56.99,0.71476,0.6202,0.47505,,,equity,Company
PEI,Prospera Energy Inc.,0.025,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,1628057,1628058,,0.025,,,,,3.799981,-0.05,,"Prospera Energy Inc is engaged in the exploration, development, and production of petroleum and natural gas properties in Canada.","Prospera Energy Inc is engaged in the exploration, development, and production of petroleum and natural gas properties in Canada. The company derives revenue from the sales of Petroleum and Natural gas, of which key revenue is derived from the sale of Petroleum. Some of its properties include Red Earth, Pouce Coupe, Luseland, Cuthbert and Hearts Hill.",http://www.prosperaenergy.com,ceo@georoxresources.com,+1 403 457-9010,"1150, 707 - 7th Avenue SW, Calgary, AB, CA",,65122278,,65122311,0.0,0.025,,0.05,0.01,0.006163,73055,103320.0,120594.0,-0.192,1.4,31.38,-14.65,0.02524,0.0228,0.0218,,,equity,Company
PSL,Prospero Silver Corp.,0.28,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,1609213,1609213,,0.28,,,,,1.528279,-0.680000007,,"Prospero Silver Corp is a Canada based company engaged in the acquisition, exploration, and development of mineral properties.","Prospero Silver Corp is a Canada based company engaged in the acquisition, exploration, and development of mineral properties. Its projects include El Petate Project, Pachuca SE Property, Florida Property, Bermudez Property, Baborigame Project, Santa Maria del Oro Property and others.",http://www.prosperosilver.com,,+1 604 288-7813,"c/o 1800 - 510 West Georgia Street, Suite 1800, Vancouver, BC, CA",,5747189,,5747189,0.0,0.28,,0.9,0.1,0.009354,6541,8244.0,9557.0,-28.0,,-202.14,-195.61,0.28643,0.3323,0.24958,,,equity,Company
PTQ,Protech Home Medical Corp.,1.32,-0.03,-2.222222,TSX Venture Exchange,TSXV,CDX,,Healthcare,Medical Devices & Instruments,40297,1.32,1.34,1.3,145324878,147635400,45,1.35,,,,,2.368987,0.029999999,,"Protech Home Medical Corp provides in-home monitoring equipment, supplies and services to patients.","Protech Home Medical Corp provides in-home monitoring equipment, supplies and services to patients. The company's services consist of Daily & Ambulatory Aides, Power Mobility, INR Self-Testing, Respiratory Equipment Rental, Home ventilation, Oxygen Therapy, and Sleep Apnea & PAP Treatment.",https://www.protechhomemedical.com,Gcrawford@myphm.com,+1 859 878-2220,"1019 Town Drive, Wilder, KY, US",383,110094604,0.68,111845000,0.0,1.31840796,,1.48,0.47,-0.005141,607874,371047.0,421087.0,3.22,3.5,5.5,2.27,1.20095,1.1612,0.9835,,,equity,Company
