symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
SLL,Standard Lithium Ltd.,1.33,-0.02,-1.481481,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,72300,1.33,1.35,1.31,140532409,118029622,,1.35,,,,,2.72878,-0.059999998,,Standard Lithium Corp is engaged in exploration and development of lithium brine properties in the United States.,"Standard Lithium Corp is engaged in exploration and development of lithium brine properties in the United States. The Company is focused on the exploration and development of the Bristol Dry Lake Lithium Project in the Mojave region of San Bernardino County, California, that provides access to raw brine. Its other project includes the Arkansas Smackover in the region of southern Arkansas.",http://www.standardlithium.com,info@standardlithium.com,+1 604 409-8154,"1100 Melville Street, Suite 835, Vancouver, BC, CA",,105663465,0.1,88744076,0.0,1.32522222,,1.54,0.39,0.074043,146425,96831.0,133997.0,3.023,,-12.37,-10.65,1.28238,1.2414,0.94225,,,equity,Company
STND,Standard Uranium Ltd.,0.245,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Other Energy Sources,18428,0.245,0.245,0.24,25887948,16146895,,0.245,,,,,37.033577,-0.019999999,,Standard Uranium Ltd is a Canadian uranium exploration company focused on its Davidson River flagship project in the Southwest Athabasca Uranium District.,Standard Uranium Ltd is a Canadian uranium exploration company focused on its Davidson River flagship project in the Southwest Athabasca Uranium District.,https://www.standarduranium.ca,,+1 604 375-4488,"550 Denman Street, Suite 220, Vancouver, BC, CA",,105665090,,65905693,23554833.0,0.243888888,,0.38,0.15,-0.988211,109907,117714.0,180654.0,29.42,,-146.1,-104.15,0.26476,0.2622,,,,equity,Company
SCPO.UN,Starlight U.S. Multi-Family (No.1) Core,9.25,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,,,0,,,,38512163,0,,9.25,Monthly,4.865,0.0375,CAD,0.587904,,2020-08-28 00:00:00.0,,,,,,CA,,4163477,,0,0.0,9.25,2020-09-15,10.25,8.5,-0.016345,2973,2206.0,1508.0,,,,,9.24333,9.21784,,,,equity,Company
STE,Starr Peak Exploration Ltd.,2.67,-0.06,-2.197802,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,79406,2.74,2.74,2.61,74762807,63522107,,2.73,,,,,1.96014,-0.019999999,,"Starr Peak Exploration Ltd is a Canadian based exploration stage junior mining company. It is engaged in the identification, acquisition, and exploration of mineral properties.","Starr Peak Exploration Ltd is a Canadian based exploration stage junior mining company. It is engaged in the identification, acquisition, and exploration of mineral properties. The company focuses on to acquire, explore and develop Gold, Silver, Copper and Molybdenum mineral deposits and projects in Americas. It holds an interest in El Toro Project.",http://www.starrpeakexploration.com,info@lionsgateenergy.com,+1 604 682-2928,"750 West Pender Street, Suite 804, Vancouver, BC, CA",,28001051,,23791051,0.0,2.66491782,,2.94,0.25,0.112481,205204,134389.0,100467.0,267.0,1636.1,-259.65,-147.18,2.45333,1.8558,0.8146,,,equity,Company
SPX,Stellar AfricaGold Inc.,0.05,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,3364106,3364106,2.6,0.05,,,,,2.035367,0.019999999,,"Stellar AfricaGold Inc is a Canadian-based mining exploration company that targets, explores and develops gold deposits in Africa.","Stellar AfricaGold Inc is a Canadian-based mining exploration company that targets, explores and develops gold deposits in Africa. The company's projects include the Balandougou Gold Project, Namarana Project, and Opawica and Philibert-1 Projects.",http://www.stellarafricagold.com,,+1 604 618-4262,"4908 Pine Crescent, Vancouver, BC, CA",,67282117,3.15,67282117,0.0,0.053,,0.07,0.015,0.069902,18143,118671.0,108505.0,46.07,2.1,-193.57,191.04,0.05429,0.0539,0.03468,,,equity,Company
STH,Stelmine Canada Ltd.,0.095,0.005,5.555555,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,2000,0.1,0.1,0.095,3545785,3545785,,0.09,,,,,1.603178,-0.009999999,,"Stelmine Canada Ltd is a Canadian mineral exploration company. It is engaged in the acquisition, exploration, production, development of mining properties in Quebec.","Stelmine Canada Ltd is a Canadian mineral exploration company. It is engaged in the acquisition, exploration, production, development of mining properties in Quebec. Its asset portfolio includes Courcy Property, Vallard Property, Mercator Property, Joubert Property, Trieste Property, and Opinaca Property.",https://www.stelmine.com,info@stelmine.com,+1 581 998-1222,"8255 Boulevard Henri-Bourassa, Bureau 230, Quebec, QC, CA",,37324046,,37324046,0.0,0.0975,,0.135,0.035,0.038471,17102,29982.0,35438.0,1.188,11.8,-11.16,-10.77,0.10286,0.091,0.074,,,equity,Company
SVI,StorageVault Canada Inc.,3.18,-0.02,-0.625,TSX Venture Exchange,TSXV,CDX,,Industrials,Business Services,61504,3.16,3.18,3.15,1155233526,1155698754,,3.2,Quarterly,0.337,0.00268,CAD,0.890462,-0.109999999,2020-06-29 00:00:00.0,"StorageVault Canada Inc is engaged in the business of owning, operating and leasing storage to individual and commercial customers across Canada. The company operates through three segments.","StorageVault Canada Inc is engaged in the business of owning, operating and leasing storage to individual and commercial customers across Canada. The company operates through three segments. Its Self-Storage segment consists of renting space at the company's property for short or long-term storage which also includes space for storing vehicles and use for small commercial operations. The Portable Storage segment involves delivering a portable storage unit to the customer. The Management Division involves revenues generated from the management of stores owned by third parties. In addition, the company offers both self-storage and portable storage for rent on a weekly or monthly rental term for personal and business use.",http://www.storagevaultcanada.com,srs@accessstorage.ca,+1 877 622-0205,"100 Canadian Road, Suite 1000, Toronto, ON, CA",597,363280983,4.98,363427281,0.0,3.15566775,2020-07-15,4,1.9,0.027808,231295,166490.0,148018.0,5.39,24.7,-16.09,-2.72,3.05,3.1336,3.32683,1.58,,equity,Company
SXE,Strata-X Energy Ltd.,0.06,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,6752300,6752300,,0.06,,,,,0.866477,-0.019999999,,"Strata-X Energy Ltd is engaged in the Energy business sector. The company is involved in the acquisition, exploration, and development of oil and gas properties.","Strata-X Energy Ltd is engaged in the Energy business sector. The company is involved in the acquisition, exploration, and development of oil and gas properties. Its projects are Serowe CSG Project, Eagle Oil Project, and others. The company generates its revenue in the form of oil and gas sales.",http://www.strata-x.com,colin@strata-x.com,+1 720 515-8793,"1620 Market Street, Suite 300W, Denver, CO, US",2,112538318,,112538318,0.0,0.052813,,0.065,0.015,-0.020972,10100,66393.0,72670.0,6.0,,-104.04,-62.45,0.04738,0.0523,0.04873,,,equity,Company
SB,Stratabound Minerals Corp.,0.18,-0.01,-5.263158,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,75277,0.185,0.185,0.18,8425068,9301099,,0.19,,,,,1.633519,-0.019999999,,Stratabound Minerals Corp. is an exploration and development company focused on gold exploration in the Yukon Territory.,"Stratabound Minerals Corp. is an exploration and development company focused on gold exploration in the Yukon Territory. The Company has an option on the Golden Culvert and Little Hyland properties which cover approximately 83.8 square kilometers in the southeast Yukon Territory, and 100% ownership of base metal properties in New Brunswick including the CNE Mining Lease, the Captain and Taylor Brook Deposits. The Company also has interest in Zonia Copper Mine. Silver Stream Mining Corp. is the subsidiary of the Company. The company operates in the business segment of exploration properties.",http://www.stratabound.ca,ktyler@stratabound.com,+1 678 488-9483,"100 King Street West, Suite 5700, Toronto, ON, CA",,46805928,0.01,51672767,0.0,0.183633333,,0.275,0.02,0.175384,51087,98936.0,154799.0,3.6,11.4,-0.47,-0.39,0.205,0.186,0.10423,,,equity,Company
SMD,Strategic Metals Ltd.,0.64,-0.01,-1.538462,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,32951,0.65,0.65,0.64,61984619,68077419,,0.65,,,,,1.232919,-0.009999999,,"Strategic Metals Ltd is a mineral exploration company. It is engaged in the business activity of acquisition, exploration, and evaluation of mineral properties located in Canada.","Strategic Metals Ltd is a mineral exploration company. It is engaged in the business activity of acquisition, exploration, and evaluation of mineral properties located in Canada. The company's wholly-owned projects include the M'Clintock project, Midas Touch and Hat projects and many more.",http://www.strategicmetalsltd.com,rdrechsler@strategicmetalsltd.com,+1 604 687-2522,"1016-510 West Hastings Street, Vancouver, BC, CA",,96850967,0,106370967,0.0,0.643846153,,0.8,0.25,0.019195,35924,68820.0,98596.0,1.333,,-2.69,-1.75,0.66667,0.6788,0.4903,,,equity,Company
SR,Strategic Resources Inc.,0.37,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,12394521,12233653,,0.37,,,,,0.432424,-0.05,,Strategic Resources Inc is a mineral exploration and development company that will be focused on vanadium projects. Its projects are located in Finland and Peru.,Strategic Resources Inc is a mineral exploration and development company that will be focused on vanadium projects. Its projects are located in Finland and Peru.,https://www.strategic-res.com,info@strategic-res.com,+1 604 646-1890,"625 Howe Street, Suite 410, Vancouver, BC, CA",,33498705,,33063925,2381250.0,0.368788,,0.55,0.18,0.054027,1662,1014.0,3759.0,2.312,,-28.92,-28.15,0.3481,0.3249,0.28193,,,equity,Company
SRA,Stria Lithium Inc.,0.02,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,100,,,,1449208,1449208,,0.02,,,,,1.536811,0.0,,"Stria Lithium Inc is engaged in the acquisition, exploration and development of mineral properties in Quebec, Canada, as well as the development of processes to purify and recover lithium metal...","Stria Lithium Inc is engaged in the acquisition, exploration and development of mineral properties in Quebec, Canada, as well as the development of processes to purify and recover lithium metal directly from ore and from brine liquids.",http://www.strialithium.com,gary@striacapital.com,+1 613 447-8521,"945 Princess Street, Box 118, Kingston, ON, CA",,72460369,,72460369,3600000.0,0.02,,0.025,0.005,0.029477,31441,44095.0,44535.0,1.0,2.1,-0.27,-0.14,0.01905,0.0176,0.01233,,,equity,Company
SKP,Strikepoint Gold Inc.,0.23,0.01,4.545455,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,968803,0.23,0.25,0.22,35060841,34485841,,0.22,,,,,2.378636,-0.019999999,,Strikepoint Gold Inc is an exploration stage company. The primary business of the company is the acquisition and exploration of mineral properties in Canada.,"Strikepoint Gold Inc is an exploration stage company. The primary business of the company is the acquisition and exploration of mineral properties in Canada. Its project includes Porter Idaho, Pluto, YK, Golden Oly, YK, Mahtin Property, YK, and other properties include Lobstick Gold, Angelina, Kluane, Mayo and Ross River.",http://www.strikepointgold.com,info@strikepointgold.com,+1 604 684-6264,"1055 West Hastings Street, Suite 300, Vancouver, BC, CA",,152438436,,149938436,0.0,0.233167701,,0.26,0.02,0.01705,1058990,651213.0,934832.0,23.0,,-186.77,-171.95,0.1681,0.1607,0.06908,,,equity,Company
SKK,Strikewell Energy Corp.,0.135,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,1164627,1164627,,0.135,,,,,0.594408,-0.230000004,,"Strikewell Energy Corp is a Canadian exploration and production company. It holds an interest in petroleum and natural gas properties in Alberta, Canada.","Strikewell Energy Corp is a Canadian exploration and production company. It holds an interest in petroleum and natural gas properties in Alberta, Canada.",http://www.strikewellenergy.com,info@strikewellenergy.com,+1 604 331-3395,"Granville Park, RPO Box 60610, Vancouver, BC, CA",,8626862,,8626862,0.0,0.135,,0.135,0.13,0.012537,0,2.0,4.0,-0.077,375.9,12.24,-195.91,0.135,0.135,0.13483,,,equity,Company
SDR,Stroud Resources Ltd.,0.68,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,20015,0.69,0.7,0.66,31034057,30160043,170,0.68,,,,,3.89743,0.0,,Stroud Resources Ltd is a Canada based mineral exploration company with an exploration portfolio in Canada and Mexico.,"Stroud Resources Ltd is a Canada based mineral exploration company with an exploration portfolio in Canada and Mexico. The company holds its interest in its Mexican properties through its wholly owned subsidiary, which holds prospecting and exploration permits for the properties. It operates in two segments; Mineral exploration; and Oil and gas exploration and development. The company also holds an interest in six oil and gas producing properties in Alberta, Canada.",http://www.stroudsilver.com,info@stroudresourcesltd.com,+1 416 888-8731,"1090 Don Mills Road, Suite 404, Toronto, ON, CA",,45638318,,44353003,270331.0,0.674102564,,0.83,0.15,0.147787,26985,104868.0,72964.0,34.0,151,7.16,-6.99,0.69381,0.5677,0.30985,,,equity,Company
STU,Stuhini Exploration Ltd,0.62,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,13310,0.62,0.62,0.62,11456269,11220373,,0.62,,,,,3.25467,-0.039999999,,"Stuhini Exploration Ltd is a Canadian-based mineral exploration company. It is focused on the acquisition, exploration, and development of mineral properties in British Columbia.","Stuhini Exploration Ltd is a Canadian-based mineral exploration company. It is focused on the acquisition, exploration, and development of mineral properties in British Columbia. The company holds interest in the Metla Property and Ruby Creek property.",https://www.stuhini.com,,+1 604 418-4019,"105-1245 West Broadway, Vancouver, BC, CA",,18477853,,18097375,1857000.0,0.62,,0.94,0.115,0.125342,20615,31712.0,35319.0,6.889,,-40.09,-34.6,0.7081,0.6055,0.33525,,,equity,Company
SUGR,Sugarbud Craft Growers Corp.,0.03,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Healthcare,Drug Manufacturers,89169,0.03,0.03,0.03,13861732,13253056,,0.03,,,,,1.602132,-0.029999999,,"SugarBud Craft Growers Corp is an Alberta-based cannabis company. It is focused on a handcrafted, select batch, ultra-premium bud.","SugarBud Craft Growers Corp is an Alberta-based cannabis company. It is focused on a handcrafted, select batch, ultra-premium bud.",https://www.sugarbud.ca,victore@sugarbud.ca,+1 403 930-5731,"634 6th Avenue SW, Suite 620, Calgary, AB, CA",19,462057723,0.62,441768532,3959286.0,0.03,,0.11,0.025,0.013351,884343,1229899.0,1308459.0,1.5,31.7,-70.39,-49.6,0.03107,0.0323,0.04669,,,equity,Company
